    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000    -10.805      0.000      0.373
    0.000     -6.049      0.000      0.871
    0.001     -2.037      0.000      0.657
    0.000     -1.427      0.000      0.000
    0.000     -1.427      0.000      0.000
    0.000     -1.427      0.000      0.000
    0.000     -1.427      0.000      0.000
    0.000     -1.427      0.000      0.000
    0.000     -1.427      0.000      0.000
    0.000     -1.427      0.000      0.000
    0.000     -1.427      0.000      0.000
    0.000     -1.780      0.000      0.501
    0.000     -1.779      0.000      0.000
    0.000     -1.779      0.000      0.000
    0.000     -1.779      0.000      0.000
    0.000     -1.779      0.000      0.000
    0.000     -1.779      0.000      0.000
    0.000     -1.779      0.000      0.000
    0.000     -1.779      0.000      0.000
    0.000     -1.779      0.000      0.000
    0.000     -1.779      0.000      0.000
    0.000     -1.779      0.000      0.000
    0.000     -1.779      0.000      0.000
    0.000     -1.779      0.000      0.000
    0.000     -1.779      0.000      0.000
    0.000     -1.779      0.000      0.000
    0.000    -13.475      0.000      0.467
    0.001     -8.777      0.000      0.395
    0.003    -11.375      0.000      0.372
    0.004    -11.061      0.000      0.368
    0.004     -6.934      0.000      0.367
    0.006     -3.739      0.000      0.448
    0.006     -4.536      0.000      0.793
    0.006     -3.352      0.000      0.762
    0.011     -3.824      0.000      0.582
    0.016     -7.079      0.000      0.519
    0.016    -10.318      0.000      0.516
    0.017     -9.827      0.000      0.509
    0.020    -13.330      0.000      0.486
    0.020    -11.307      0.000      0.486
    0.020    -11.741      0.000      0.485
    0.020     -9.526      0.000      0.484
    0.020     -7.181      0.000      0.486
    0.020     -3.141      0.000      0.504
    0.020     -2.475      0.000      0.574
    0.020     -1.201      0.000      0.712
    0.020     -2.250      0.000      0.726
    0.020     -1.204      0.000      0.737
    0.020     -1.617      0.000      0.761
    0.020     -2.071      0.000      0.774
    0.020     -1.475      0.000      0.790
    0.020     -1.436      0.000      0.823
    0.020     -1.351      0.000      0.845
    0.020     -2.419      0.000      0.855
    0.021     -6.031      0.000      0.849
    0.021     -7.895      0.000      0.846
    0.000     -4.022      0.000      0.000
    0.000     -4.022      0.000      0.000
    0.000     -4.022      0.000      0.000
    0.000     -4.022      0.000      0.000
    0.000     -4.022      0.000      0.000
    0.000     -4.022      0.000      0.000
    0.001     -3.557      0.000      0.359
    0.005     -0.963      0.000      0.398
    0.005     -0.838      0.000      0.924
    0.007     -7.782      0.000      0.731
    0.008    -11.685      0.000      0.778
    0.010    -20.878      0.000      0.678
    0.012    -22.229      0.000      0.621
    0.014    -19.244      0.000      0.582
    0.015    -22.136      0.000      0.564
    0.015    -21.252      0.000      0.562
    0.016    -19.818      0.000      0.563
    0.016    -12.807      0.000      0.560
    0.016     -3.267      0.000      0.603
    0.021     -3.728      0.000      0.645
    0.022    -10.447      0.000      0.628
    0.024    -13.561      0.000      0.610
    0.026    -17.317      0.000      0.590
    0.028    -11.161      0.000      0.575
    0.029    -12.590      0.000      0.568
    0.030    -13.860      0.000      0.559
    0.031    -15.921      0.000      0.550
    0.032    -14.149      0.000      0.545
    0.033    -18.294      0.000      0.538
    0.035    -19.361      0.000      0.531
    0.035    -19.701      0.000      0.528
    0.036    -19.461      0.000      0.523
    0.039    -19.097      0.000      0.513
    0.040    -13.465      0.000      0.507
    0.041    -13.657      0.000      0.503
    0.042    -12.840      0.000      0.500
    0.043    -11.721      0.000      0.498
    0.044    -12.333      0.000      0.495
    0.046    -13.683      0.000      0.488
    0.049    -19.310      0.000      0.481
    0.052    -20.087      0.000      0.473
    0.055    -19.714      0.000      0.468
    0.056    -14.610      0.000      0.466
    0.057     -8.742      0.000      0.463
    0.062     -6.173      0.000      0.456
    0.071     -6.634      0.000      0.443
    0.076    -12.551      0.000      0.438
    0.077    -19.667      0.000      0.436
    0.078    -21.198      0.000      0.435
    0.079    -22.496      0.000      0.434
    0.080    -23.162      0.000      0.434
    0.080    -12.140      0.000      0.434
    0.085     -6.732      0.000      0.429
    0.097     -3.620      0.000      0.441
    0.101     -8.923      0.000      0.446
    0.101    -10.070      0.000      0.445
    0.102     -9.588      0.000      0.445
    0.103    -12.543      0.000      0.444
    0.103    -22.264      0.000      0.444
    0.103    -24.353      0.000      0.444
    0.103    -21.049      0.000      0.444
    0.103    -12.255      0.000      0.444
    0.103    -11.151      0.000      0.444
    0.104     -5.110      0.000      0.446
    0.106     -3.030      0.000      0.456
    0.112     -2.945      0.000      0.450
    0.114     -3.025      0.000      0.449
    0.115     -3.863      0.000      0.448
    0.115     -3.802      0.000      0.448
    0.116     -4.330      0.000      0.447
    0.117     -4.621      0.000      0.446
    0.120     -4.642      0.000      0.444
    0.123     -5.742      0.000      0.442
    0.124     -8.714      0.000      0.442
    0.125     -8.793      0.000      0.441
    0.127     -7.755      0.000      0.439
    0.129     -7.004      0.000      0.438
    0.133     -5.969      0.000      0.436
    0.140     -5.473      0.000      0.432
    0.148     -4.624      0.000      0.428
    0.153     -4.499      0.000      0.426
    0.154     -6.161      0.000      0.426
    0.154     -8.656      0.000      0.425
    0.155    -10.248      0.000      0.425
    0.156     -8.434      0.000      0.425
    0.157     -7.741      0.000      0.424
    0.158     -9.821      0.000      0.424
    0.160     -7.963      0.000      0.423
    0.162     -5.111      0.000      0.422
    0.163     -4.849      0.000      0.423
    0.165     -6.103      0.000      0.424
    0.173     -8.294      0.000      0.421
    0.176    -11.047      0.000      0.420
    0.180     -7.543      0.000      0.419
    0.183     -7.399      0.000      0.418
    0.185    -10.508      0.000      0.417
    0.187    -12.751      0.000      0.417
    0.188    -15.320      0.000      0.416
    0.189    -16.627      0.000      0.416
    0.190    -14.810      0.000      0.416
    0.191    -13.430      0.000      0.415
    0.193    -14.417      0.000      0.415
    0.195    -14.716      0.000      0.414
    0.196    -14.623      0.000      0.414
    0.196    -11.934      0.000      0.414
    0.198     -8.363      0.000      0.413
    0.209     -5.746      0.000      0.409
    0.210     -3.787      0.000      0.411
    0.204     -7.864      0.000      0.411
    0.202     -7.894      0.000      0.411
    0.202     -6.920      0.000      0.411
    0.202     -8.074      0.000      0.411
    0.203     -9.668      0.000      0.411
    0.204    -10.751      0.000      0.410
    0.204     -9.078      0.000      0.410
    0.204     -9.055      0.000      0.410
    0.205     -9.700      0.000      0.410
    0.205    -11.595      0.000      0.409
    0.206    -12.535      0.000      0.409
    0.206    -12.611      0.000      0.409
    0.206    -14.522      0.000      0.409
    0.206    -11.064      0.000      0.409
    0.206     -8.975      0.000      0.411
    0.205     -8.488      0.000      0.412
    0.205     -7.820      0.000      0.415
    0.205     -5.986      0.000      0.415
    0.205     -6.415      0.000      0.414
    0.206     -8.640      0.000      0.414
    0.206     -9.111      0.000      0.414
    0.208     -6.781      0.000      0.413
    0.210     -6.126      0.000      0.412
    0.209     -9.302      0.000      0.412
    0.209     -8.941      0.000      0.412
    0.210     -9.201      0.000      0.411
    0.211    -11.450      0.000      0.411
    0.211    -15.138      0.000      0.411
    0.212    -14.752      0.000      0.410
    0.214    -14.798      0.000      0.409
    0.213    -14.042      0.000      0.409
    0.213    -12.598      0.000      0.409
    0.213    -15.343      0.000      0.409
    0.214    -18.191      0.000      0.409
    0.214    -20.104      0.000      0.409
    0.214    -20.318      0.000      0.409
    0.214    -19.175      0.000      0.409
    0.214    -18.192      0.000      0.409
    0.214    -18.760      0.000      0.409
    0.214    -17.191      0.000      0.409
    0.214    -18.716      0.000      0.409
    0.214    -20.118      0.000      0.409
    0.214    -18.299      0.000      0.409
    0.214    -15.594      0.000      0.409
    0.215    -14.989      0.000      0.409
    0.215    -14.640      0.000      0.409
    0.215    -16.698      0.000      0.409
    0.215    -21.392      0.000      0.409
    0.215    -20.019      0.000      0.409
    0.216    -17.411      0.000      0.408
    0.216    -14.260      0.000      0.408
    0.220    -11.130      0.000      0.408
    0.226     -7.076      0.000      0.406
    0.229     -7.408      0.000      0.406
    0.229    -10.194      0.000      0.405
    0.230    -13.604      0.000      0.405
    0.230    -16.468      0.000      0.405
    0.231    -15.421      0.000      0.405
    0.235     -9.635      0.000      0.404
    0.239     -6.566      0.000      0.403
    0.238     -6.922      0.000      0.403
    0.237     -7.667      0.000      0.402
    0.242     -5.241      0.000      0.401
    0.241     -9.360      0.000      0.401
    0.239    -16.117      0.000      0.401
    0.238    -19.065      0.000      0.401
    0.238    -21.902      0.000      0.400
    0.238    -23.084      0.000      0.400
    0.238    -24.043      0.000      0.400
    0.238    -22.568      0.000      0.400
    0.240    -14.859      0.000      0.400
    0.243     -8.965      0.000      0.400
    0.242     -7.988      0.000      0.399
    0.242     -6.312      0.000      0.399
    0.247     -5.314      0.000      0.398
    0.252     -4.137      0.000      0.397
    0.251     -3.358      0.000      0.396
    0.249     -3.366      0.000      0.396
    0.250     -0.991      0.000      0.401
    0.245      0.000      0.000      0.412
    0.243     -3.741      0.000      0.412
    0.244     -2.886      0.000      0.410
    0.244     -3.421      0.000      0.410
    0.247     -3.979      0.000      0.408
    0.247     -5.326      0.000      0.407
    0.248     -4.884      0.000      0.406
    0.248     -4.416      0.000      0.405
    0.247     -5.003      0.000      0.405
    0.251     -5.822      0.000      0.404
    0.252     -6.334      0.000      0.403
    0.252     -6.159      0.000      0.402
    0.257     -5.549      0.000      0.400
    0.254     -9.828      0.000      0.400
    0.253     -9.379      0.000      0.400
    0.253     -6.932      0.000      0.400
    0.254     -5.940      0.000      0.400
    0.254     -6.963      0.000      0.399
    0.254     -7.694      0.000      0.399
    0.253     -7.756      0.000      0.399
    0.253     -8.193      0.000      0.399
    0.254     -9.701      0.000      0.399
    0.253    -12.452      0.000      0.399
    0.254    -13.520      0.000      0.399
    0.254    -12.421      0.000      0.399
    0.254    -12.992      0.000      0.399
    0.256    -14.433      0.000      0.398
    0.258    -13.135      0.000      0.398
    0.261     -8.528      0.000      0.397
    0.264     -6.047      0.000      0.395
    0.263     -5.594      0.000      0.395
    0.260     -6.025      0.000      0.395
    0.260     -7.459      0.000      0.395
    0.260    -11.149      0.000      0.395
    0.264     -9.355      0.000      0.394
    0.267     -6.670      0.000      0.393
    0.265     -8.367      0.000      0.392
    0.263     -8.652      0.000      0.392
    0.264     -6.690      0.000      0.392
    0.266     -4.793      0.000      0.392
    0.266     -4.748      0.000      0.391
    0.265     -6.438      0.000      0.391
    0.265     -8.085      0.000      0.391
    0.265     -8.701      0.000      0.391
    0.265    -11.080      0.000      0.391
    0.265    -12.503      0.000      0.391
    0.265    -13.031      0.000      0.391
    0.266    -11.765      0.000      0.390
    0.265    -12.601      0.000      0.390
    0.265    -13.872      0.000      0.390
    0.266    -12.137      0.000      0.390
    0.270     -8.525      0.000      0.389
    0.273     -6.708      0.000      0.388
    0.270     -7.007      0.000      0.388
    0.270     -7.407      0.000      0.388
    0.277     -5.345      0.000      0.387
    0.278     -4.417      0.000      0.386
    0.274     -5.499      0.000      0.386
    0.273     -8.168      0.000      0.386
    0.273     -8.779      0.000      0.386
    0.273     -8.295      0.000      0.385
    0.273     -8.875      0.000      0.385
    0.273     -9.984      0.000      0.385
    0.273    -10.380      0.000      0.385
    0.275     -8.917      0.000      0.385
    0.278     -7.315      0.000      0.384
    0.276     -9.582      0.000      0.384
    0.279     -8.703      0.000      0.384
    0.282     -5.656      0.000      0.383
    0.284     -4.979      0.000      0.382
    0.280     -7.394      0.000      0.382
    0.279    -10.620      0.000      0.382
    0.279    -13.357      0.000      0.382
    0.279    -15.114      0.000      0.382
    0.279    -16.588      0.000      0.382
    0.279    -18.986      0.000      0.382
    0.279    -19.197      0.000      0.382
    0.279    -18.027      0.000      0.382
    0.279    -18.131      0.000      0.382
    0.279    -19.017      0.000      0.382
    0.279    -18.950      0.000      0.382
    0.279    -18.587      0.000      0.382
    0.279    -20.093      0.000      0.382
    0.279    -20.877      0.000      0.382
    0.279    -18.917      0.000      0.382
    0.279    -16.816      0.000      0.382
    0.279    -16.062      0.000      0.382
    0.280    -11.343      0.000      0.382
    0.285     -7.491      0.000      0.384
    0.286    -10.438      0.000      0.384
    0.286    -17.751      0.000      0.384
    0.286    -20.043      0.000      0.384
    0.286    -19.716      0.000      0.383
    0.286    -20.875      0.000      0.383
    0.287    -20.450      0.000      0.383
    0.289    -19.041      0.000      0.383
    0.290    -18.201      0.000      0.383
    0.291    -18.938      0.000      0.383
    0.290    -20.286      0.000      0.383
    0.290    -21.139      0.000      0.382
    0.291    -20.802      0.000      0.382
    0.291    -20.146      0.000      0.382
    0.292    -21.689      0.000      0.382
    0.292    -21.814      0.000      0.382
    0.292    -20.736      0.000      0.382
    0.292    -22.385      0.000      0.382
    0.292    -24.203      0.000      0.382
    0.292    -23.992      0.000      0.382
    0.292    -23.096      0.000      0.382
    0.292    -22.844      0.000      0.382
    0.296    -18.866      0.000      0.382
    0.302    -15.289      0.000      0.381
    0.302    -15.106      0.000      0.381
    0.301    -16.210      0.000      0.381
    0.300    -18.908      0.000      0.381
    0.299    -22.651      0.000      0.381
    0.299    -22.491      0.000      0.381
    0.303    -17.688      0.000      0.381
    0.302    -16.305      0.000      0.381
    0.304    -14.427      0.000      0.380
    0.305    -18.717      0.000      0.380
    0.304    -23.307      0.000      0.380
    0.304    -24.550      0.000      0.380
    0.303    -22.517      0.000      0.380
    0.303    -21.679      0.000      0.380
    0.302    -22.891      0.000      0.380
    0.302    -23.952      0.000      0.380
    0.304    -18.760      0.000      0.380
    0.317    -11.044      0.000      0.381
    0.319     -9.285      0.000      0.381
    0.318    -11.039      0.000      0.381
    0.316    -13.408      0.000      0.381
    0.314    -16.745      0.000      0.381
    0.312    -19.169      0.000      0.381
    0.311    -20.843      0.000      0.381
    0.310    -22.154      0.000      0.381
    0.310    -21.466      0.000      0.381
    0.309    -23.010      0.000      0.381
    0.309    -23.940      0.000      0.381
    0.309    -22.791      0.000      0.381
    0.308    -21.228      0.000      0.381
    0.308    -19.850      0.000      0.381
    0.308    -19.558      0.000      0.381
    0.307    -20.039      0.000      0.381
    0.308    -18.542      0.000      0.381
    0.311    -15.257      0.000      0.380
    0.317    -13.447      0.000      0.380
    0.316    -14.413      0.000      0.380
    0.316    -15.289      0.000      0.380
    0.317    -15.878      0.000      0.380
    0.317    -15.451      0.000      0.379
    0.317    -15.569      0.000      0.379
    0.316    -16.084      0.000      0.379
    0.315    -16.291      0.000      0.379
    0.315    -14.953      0.000      0.379
    0.316    -16.203      0.000      0.379
    0.316    -15.871      0.000      0.379
    0.316    -15.693      0.000      0.379
    0.316    -15.571      0.000      0.379
    0.317    -15.281      0.000      0.379
    0.317    -14.185      0.000      0.379
    0.318    -14.539      0.000      0.379
    0.319    -13.904      0.000      0.378
    0.318    -15.065      0.000      0.378
    0.317    -15.411      0.000      0.378
    0.316    -15.353      0.000      0.378
    0.316    -12.857      0.000      0.378
    0.316    -11.771      0.000      0.378
    0.316    -11.197      0.000      0.378
    0.317    -11.318      0.000      0.378
    0.318    -10.924      0.000      0.378
    0.319    -10.216      0.000      0.378
    0.319     -8.654      0.000      0.378
    0.319     -7.931      0.000      0.378
    0.322     -6.761      0.000      0.377
    0.323     -6.287      0.000      0.377
    0.321     -6.955      0.000      0.377
    0.320     -7.797      0.000      0.377
    0.319     -7.331      0.000      0.377
    0.318     -6.769      0.000      0.377
    0.318     -5.839      0.000      0.377
    0.320     -5.808      0.000      0.377
    0.322     -4.994      0.000      0.379
    0.319     -4.013      0.000      0.382
    0.317     -2.550      0.000      0.386
    0.315     -3.013      0.000      0.386
    0.313     -4.211      0.000      0.386
    0.312     -7.093      0.000      0.386
    0.312     -8.025      0.000      0.386
    0.312     -9.210      0.000      0.385
    0.312     -7.849      0.000      0.385
    0.312     -7.580      0.000      0.385
    0.312     -6.051      0.000      0.385
    0.311     -6.184      0.000      0.385
    0.311     -6.644      0.000      0.385
    0.311     -9.985      0.000      0.385
    0.311     -9.974      0.000      0.385
    0.311    -11.555      0.000      0.385
    0.311    -10.033      0.000      0.385
    0.311    -10.758      0.000      0.385
    0.311     -9.206      0.000      0.385
    0.311    -10.352      0.000      0.385
    0.311     -9.157      0.000      0.385
    0.311     -9.399      0.000      0.385
    0.311     -8.158      0.000      0.385
    0.311     -9.106      0.000      0.385
    0.311     -8.490      0.000      0.385
    0.311    -10.229      0.000      0.385
    0.311     -9.078      0.000      0.385
    0.312     -7.945      0.000      0.385
    0.314     -5.568      0.000      0.385
    0.312     -3.770      0.000      0.389
    0.309     -1.905      0.000      0.394
    0.306     -2.087      0.000      0.398
    0.304     -3.824      0.000      0.398
    0.303     -6.636      0.000      0.398
    0.303     -6.002      0.000      0.398
    0.302     -6.921      0.000      0.398
    0.302     -4.845      0.000      0.398
    0.302     -3.411      0.000      0.399
    0.301     -2.209      0.000      0.400
    0.301     -3.605      0.000      0.400
    0.301     -3.062      0.000      0.400
    0.301     -5.635      0.000      0.400
    0.301     -6.016      0.000      0.400
    0.301     -7.064      0.000      0.400
    0.301     -5.186      0.000      0.400
    0.301     -3.965      0.000      0.400
    0.301     -2.530      0.000      0.400
    0.301     -3.016      0.000      0.400
    0.300     -1.577      0.000      0.400
    0.300     -1.828      0.000      0.400
    0.299     -0.600      0.000      0.402
    0.298     -0.227      0.000      0.402
    0.298     -0.612      0.000      0.402
    0.298     -3.400      0.000      0.402
    0.298     -3.417      0.000      0.402
    0.298     -3.615      0.000      0.402
    0.299     -3.081      0.000      0.402
    0.299     -3.971      0.000      0.402
    0.299     -4.209      0.000      0.402
    0.299     -4.979      0.000      0.401
    0.299     -4.005      0.000      0.401
    0.298     -6.139      0.000      0.401
    0.298     -6.463      0.000      0.401
    0.299     -7.488      0.000      0.400
    0.297     -6.007      0.000      0.400
    0.297     -5.860      0.000      0.400
    0.298     -5.052      0.000      0.400
    0.298     -6.421      0.000      0.399
    0.299     -6.014      0.000      0.399
    0.298     -8.253      0.000      0.399
    0.298     -7.274      0.000      0.398
    0.297     -7.647      0.000      0.398
    0.298     -5.838      0.000      0.398
    0.298     -5.064      0.000      0.398
    0.298     -3.644      0.000      0.398
    0.298     -3.446      0.000      0.398
    0.298     -2.646      0.000      0.397
    0.297     -3.326      0.000      0.397
    0.296     -3.331      0.000      0.397
    0.297     -5.301      0.000      0.397
    0.297     -5.410      0.000      0.397
    0.297     -7.192      0.000      0.397
    0.297     -6.297      0.000      0.397
    0.297     -7.433      0.000      0.397
    0.297     -6.586      0.000      0.397
    0.297     -8.089      0.000      0.397
    0.297     -6.484      0.000      0.397
    0.297     -7.276      0.000      0.397
    0.297     -5.240      0.000      0.397
    0.297     -5.102      0.000      0.397
    0.297     -3.554      0.000      0.397
    0.297     -3.958      0.000      0.397
    0.297     -2.183      0.000      0.397
    0.296     -1.845      0.000      0.397
    0.295      0.000      0.005      0.391
    0.294      0.000      0.013      0.384
    0.293      0.000      0.028      0.368
    0.292      0.000      0.037      0.359
    0.281      0.000      0.044      0.352
    0.273      0.000      0.044      0.352
    0.244      0.000      0.044      0.352
    0.222      0.000      0.044      0.352
    0.183      0.000      0.044      0.352
    0.164      0.000      0.044      0.352
    0.132      0.000      0.044      0.352
    0.127      0.000      0.043      0.353
    0.102      0.000      0.044      0.352
    0.101      0.000      0.032      0.365
    0.113      0.000      0.029      0.363
    0.125      0.000      0.024      0.366
    0.131      0.000      0.027      0.360
    0.133      0.000      0.027      0.360
    0.118      0.000      0.044      0.340
    0.107      0.000      0.044      0.341
    0.074      0.000      0.044      0.341
    0.052      0.000      0.044      0.341
    0.021      0.000      0.045      0.341
    0.003      0.000      0.000      0.396
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000     -0.000      0.000      0.359
    0.000     -0.000      0.000      0.359
    0.000     -0.000      0.000      0.359
    0.000     -0.000      0.000      0.359
    0.000     -0.005      0.000      0.359
    0.000     -0.002      0.000      0.359
    0.000     -0.000      0.000      0.359
    0.000     -0.210      0.000      0.359
    0.000     -0.036      0.000      0.728
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.004      0.000      0.000      0.391
    0.004      0.000      0.000      0.855
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.636
    0.000     -0.000      0.000      0.359
    0.000     -0.000      0.000      0.359
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000     -0.000      0.000      0.359
    0.000     -0.000      0.000      0.359
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
    0.000      0.000      0.000      0.000
